Brand,Price,Color,GPU,Processor Speed,Display Width,Display Height,OS,Storage Type,Hard Drive Capacity,SSD Capacity,Screen Size (cm),Ram Size,Price per Screen Size,Price per Display Height,Price per Display Width,Bluetooth,Touchscreen,WiFi,Webcam
hp,89.0,other,intel,1.1861742242409754,779.2421706908917,447.9493186708104,windows,hdd/ssd,320.0,205.95,9.07658618216591,2.0,9.805448680129459,0.19868319091116743,0.11421353123264724,No,No,No,No
hp,45.88,black,other,1.6,1366.0,768.0,chrome,emmc,16.0,16.0,11.6,4.0,3.955172413793104,0.05973958333333334,0.03358711566617863,Yes,No,Yes,Yes
lenovo,109.0,other,other,2.4,779.2421706908917,447.9493186708104,chrome,ssd,98.89,32.0,13.3,8.0,8.19548872180451,0.2433310989810927,0.13987949330739943,No,No,No,No
dell,170.9,black,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,ssd,98.89,256.0,14.0,8.0,12.207142857142857,0.3815163744575114,0.21931564592875746,No,No,No,Yes
lenovo,190.0,blue,amd,2.8,1920.0,1080.0,windows,emmc,64.0,205.95,11.6,4.0,16.379310344827587,0.17592592592592593,0.09895833333333333,Yes,Yes,Yes,Yes
lenovo,339.0,black,nvidia,2.7,1920.0,1080.0,windows,ssd,98.89,1000.0,15.6,16.0,21.73076923076923,0.3138888888888889,0.1765625,Yes,No,Yes,Yes
acer,629.0,black,nvidia,2.7,1920.0,1080.0,windows,ssd,512.0,512.0,15.6,16.0,40.320512820512825,0.5824074074074074,0.32760416666666664,Yes,No,Yes,Yes
dell,300.0,black,other,1.1861742242409754,1920.0,1080.0,windows,ssd,512.0,256.0,15.6,8.0,19.23076923076923,0.2777777777777778,0.15625,No,No,No,No
asus,130.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,unknown,1000.0,1000.0,14.0,8.0,9.285714285714286,0.2902114024545142,0.16682875348588924,No,Yes,No,No
dell,131.2,other,other,1.1,779.2421706908917,447.9493186708104,windows,ssd,98.89,256.0,10.8,8.0,12.148148148148147,0.2928902769387097,0.16836871121037436,No,No,No,No
dell,307.0,black,intel,3.1,1920.0,1080.0,windows,ssd,2000.0,205.95,15.6,5.98,19.67948717948718,0.28425925925925927,0.15989583333333332,Yes,No,Yes,Yes
hp,299.0,black,intel,2.7,779.2421706908917,447.9493186708104,windows,ssd,98.89,1000.0,15.6,16.0,19.166666666666668,0.6674862256453827,0.38370613301754525,Yes,No,Yes,Yes
dell,825.0,silver,intel,3.9,1920.0,1080.0,windows,ssd,512.0,512.0,14.0,16.0,58.92857142857143,0.7638888888888888,0.4296875,Yes,No,Yes,Yes
dell,449.0,black,other,3.8,1920.0,1080.0,windows,ssd,1000.0,1000.0,17.3,32.0,25.953757225433524,0.41574074074074074,0.23385416666666667,Yes,No,Yes,No
dell,95.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,unknown,250.0,205.95,14.0,5.98,6.785714285714286,0.21207756333214503,0.12191331985507291,No,No,No,No
hp,198.0,silver,intel,1.7,1920.0,1080.0,windows,ssd,98.89,128.0,14.0,8.0,14.142857142857142,0.18333333333333332,0.103125,Yes,No,Yes,Yes
dell,49.94,other,other,1.1861742242409754,1366.0,768.0,unknown,other,98.89,205.95,14.0,5.98,3.567142857142857,0.06502604166666666,0.03655929721815519,No,No,No,No
dell,135.0,black,intel,2.9,1366.0,768.0,windows,other,98.89,205.95,14.0,8.0,9.642857142857142,0.17578125,0.09882869692532943,Yes,No,No,Yes
lenovo,299.0,black,amd,2.3,1920.0,1080.0,windows,ssd,16.0,512.0,14.0,16.0,21.357142857142858,0.27685185185185185,0.15572916666666667,Yes,No,Yes,Yes
dell,363.0,black,intel,1.9,779.2421706908917,447.9493186708104,windows,ssd,98.89,512.0,14.0,16.0,25.928571428571427,0.8103595314691436,0.46583721165675224,Yes,Yes,Yes,Yes
dell,200.0,black,intel,1.7,1920.0,1080.0,unknown,ssd,98.89,205.95,14.0,8.0,14.285714285714286,0.18518518518518517,0.10416666666666667,Yes,No,Yes,Yes
dell,140.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,unknown,98.89,205.95,14.0,5.98,10.0,0.3125353564894769,0.17966173452326534,No,No,No,No
dell,297.0,black,intel,2.4,779.2421706908917,447.9493186708104,windows,ssd,512.0,512.0,14.0,8.0,21.214285714285715,0.6630214348383903,0.38113953681007,Yes,No,Yes,Yes
lenovo,282.0,black,nvidia,2.6,779.2421706908917,447.9493186708104,windows,ssd,512.0,512.0,15.6,16.0,18.076923076923077,0.6295355037859462,0.3618900652540059,No,No,Yes,Yes
lenovo,225.0,black,intel,1.6,1920.0,1080.0,windows,ssd,98.89,512.0,14.0,8.0,16.071428571428573,0.20833333333333334,0.1171875,Yes,No,Yes,Yes
hp,800.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,15.6,5.98,51.282051282051285,1.7859163227970107,1.0266384829900876,No,No,No,No
dell,245.0,black,intel,1.7,1366.0,768.0,windows,ssd,1000.0,1000.0,14.0,32.0,17.5,0.3190104166666667,0.17935578330893118,Yes,No,Yes,Yes
lenovo,585.0,black,nvidia,3.0,3840.0,2160.0,windows,ssd,98.89,512.0,15.6,32.0,37.5,0.2708333333333333,0.15234375,Yes,No,Yes,Yes
dell,170.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,ssd,98.89,240.0,14.0,8.0,12.142857142857142,0.37950721859436476,0.21816067763539362,No,No,Yes,No
hp,494.2,other,other,2.4,779.2421706908917,447.9493186708104,windows,ssd,98.89,256.0,14.0,16.0,35.3,1.1032498084078532,0.6342059228671266,No,No,No,No
dell,400.0,black,other,2.6,1920.0,1080.0,unknown,unknown,98.89,205.95,15.6,32.0,25.641025641025642,0.37037037037037035,0.20833333333333334,No,No,No,Yes
hp,439.0,silver,other,2.4,1920.0,1080.0,windows,ssd,98.89,256.0,14.0,8.0,31.357142857142858,0.4064814814814815,0.22864583333333333,No,No,No,No
dell,479.0,black,intel,2.0,1920.0,1080.0,windows,ssd,512.0,512.0,15.6,16.0,30.705128205128204,0.44351851851851853,0.24947916666666667,Yes,No,Yes,Yes
dell,33.94,black,intel,1.6,1366.0,768.0,chrome,emmc,98.89,16.0,11.6,4.0,2.9258620689655173,0.04419270833333333,0.024846266471449486,Yes,No,No,Yes
dell,388.0,silver,nvidia,2.6,1920.0,1080.0,unknown,ssd,512.0,512.0,15.6,32.0,24.871794871794872,0.3592592592592593,0.20208333333333334,No,No,Yes,Yes
dell,410.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,14.0,5.98,29.285714285714285,0.9152821154334679,0.5261522225324199,No,No,No,No
hp,85.0,multicolor,intel,2.16,1366.0,768.0,chrome,emmc,16.0,16.0,11.6,4.0,7.327586206896552,0.11067708333333333,0.06222547584187409,Yes,No,No,Yes
hp,110.94,white,intel,1.1,1366.0,768.0,windows,emmc,64.0,64.0,14.0,4.0,7.924285714285714,0.144453125,0.08121522693997071,No,Yes,No,No
dell,56.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,15.6,5.98,3.58974358974359,0.12501414259579074,0.07186469380930613,No,No,No,No
hp,135.0,silver,nvidia,2.2,1920.0,1080.0,windows,ssd,256.0,256.0,15.6,8.0,8.653846153846153,0.125,0.0703125,Yes,No,Yes,Yes
dell,464.5,other,nvidia,2.6,2220.0,1080.0,unknown,ssd,98.89,512.0,15.6,16.0,29.775641025641026,0.4300925925925926,0.20923423423423423,No,No,No,No
lenovo,170.0,black,intel,1.7,1920.0,1080.0,windows,ssd,256.0,256.0,15.6,8.0,10.897435897435898,0.1574074074074074,0.08854166666666667,No,No,No,No
hp,395.0,other,nvidia,1.8,1920.0,1080.0,windows,ssd,1000.0,1000.0,14.0,32.0,28.214285714285715,0.36574074074074076,0.20572916666666666,Yes,Yes,Yes,Yes
hp,49.94,gray,other,1.1,1366.0,768.0,chrome,emmc,32.0,32.0,14.0,8.0,3.567142857142857,0.06502604166666666,0.03655929721815519,Yes,No,Yes,Yes
dell,930.0,black,other,1.9,1600.0,900.0,windows,ssd,1000.0,1000.0,17.3,16.0,53.75722543352601,1.0333333333333334,0.58125,Yes,No,Yes,Yes
dell,171.0,black,intel,1.7,779.2421706908917,447.9493186708104,windows,ssd,98.89,500.0,14.0,16.0,12.214285714285714,0.38173961399786105,0.21944397573913124,No,No,Yes,No
lenovo,35.0,black,intel,1.0,1366.0,768.0,chrome,ssd,16.0,205.95,11.6,4.0,3.0172413793103448,0.045572916666666664,0.02562225475841874,No,No,No,No
hp,949.5,black,nvidia,5.1,1920.0,1080.0,windows,ssd,98.89,512.0,16.1,16.0,58.9751552795031,0.8791666666666667,0.49453125,Yes,No,Yes,Yes
dell,330.0,other,intel,2.6,1920.0,1080.0,windows,ssd,512.0,512.0,15.6,512.0,21.153846153846153,0.3055555555555556,0.171875,No,No,Yes,No
microsoft,900.0,black,other,1.8,779.2421706908917,447.9493186708104,windows,ssd,98.89,512.0,13.5,32.0,66.66666666666667,2.009155863146637,1.1549682933638485,No,No,No,No
dell,329.5,black,nvidia,2.2,1920.0,1080.0,windows,ssd,512.0,512.0,15.6,32.0,21.121794871794872,0.3050925925925926,0.17161458333333332,No,No,No,No
samsung,159.0,silver,other,2.55,1920.0,1080.0,windows,ssd,64.0,64.0,14.0,4.0,11.357142857142858,0.14722222222222223,0.0828125,No,No,No,No
hp,330.0,silver,intel,4.1,1920.0,1080.0,windows,ssd,98.89,256.0,15.6,8.0,21.153846153846153,0.3055555555555556,0.171875,Yes,No,No,Yes
dell,225.0,black,nvidia,2.7,1920.0,1080.0,windows,ssd,512.0,512.0,15.6,16.0,14.423076923076923,0.20833333333333334,0.1171875,No,Yes,No,No
lenovo,200.0,black,other,1.7,779.2421706908917,447.9493186708104,windows,ssd,256.0,256.0,13.0,8.0,15.384615384615385,0.4464790806992527,0.2566596207475219,No,No,No,No
lenovo,616.5,gray,intel,4.7,2560.0,1600.0,windows,ssd,512.0,512.0,16.0,16.0,38.53125,0.3853125,0.2408203125,Yes,Yes,Yes,Yes
lenovo,154.0,black,intel,2.3,1600.0,900.0,windows,ssd,512.0,512.0,14.0,16.0,11.0,0.1711111111111111,0.09625,No,No,Yes,Yes
hp,380.0,silver,intel,2.4,1920.0,1080.0,windows,ssd,256.0,256.0,15.6,8.0,24.35897435897436,0.35185185185185186,0.19791666666666666,Yes,Yes,Yes,Yes
dell,80.0,multicolor,intel,2.5,779.2421706908917,447.9493186708104,linux,ssd,98.89,240.0,15.6,8.0,5.128205128205129,0.17859163227970107,0.10266384829900876,No,No,Yes,No
dell,800.0,silver,nvidia,4.6,1920.0,1200.0,windows,ssd,256.0,256.0,17.0,16.0,47.05882352941177,0.6666666666666666,0.4166666666666667,Yes,No,Yes,Yes
hp,170.0,silver,other,3.0,1920.0,1080.0,windows,ssd,512.0,512.0,14.0,8.0,12.142857142857142,0.1574074074074074,0.08854166666666667,No,No,No,No
dell,245.0,other,other,1.1861742242409754,1920.0,1080.0,unknown,ssd,98.89,205.95,9.07658618216591,8.0,26.992527265524913,0.22685185185185186,0.12760416666666666,No,No,Yes,No
lenovo,39.94,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,chrome,emmc,16.0,16.0,11.6,16.0,3.443103448275862,0.08916187241564075,0.05125492626328012,No,No,No,No
hp,58.0,black,other,1.6,1366.0,768.0,chrome,emmc,16.0,16.0,11.6,4.0,5.0,0.07552083333333333,0.0424597364568082,Yes,No,Yes,Yes
lenovo,780.0,gray,amd,2.7,1900.0,1200.0,windows,ssd,98.89,1000.0,16.0,16.0,48.75,0.65,0.4105263157894737,Yes,No,Yes,No
lenovo,400.0,black,intel,1.6,1920.0,1080.0,windows,ssd,1000.0,1000.0,15.6,32.0,25.641025641025642,0.37037037037037035,0.20833333333333334,Yes,No,Yes,Yes
hp,35.0,black,other,1.6,1024.0,600.0,unknown,hdd/ssd,300.0,205.95,10.1,2.0,3.4653465346534653,0.058333333333333334,0.0341796875,No,No,No,No
dell,300.0,black,intel,3.6,1366.0,768.0,windows,ssd,98.89,1000.0,14.0,32.0,21.428571428571427,0.390625,0.21961932650073207,Yes,No,Yes,Yes
hp,139.0,silver,intel,1.1,1920.0,1200.0,chrome,ssd,128.0,128.0,14.0,4.0,9.928571428571429,0.11583333333333333,0.07239583333333334,Yes,No,Yes,Yes
dell,400.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,14.0,5.98,28.571428571428573,0.8929581613985054,0.5133192414950438,No,No,No,No
hp,239.5,other,other,1.2,779.2421706908917,447.9493186708104,windows,ssd,98.89,256.0,12.5,8.0,19.16,0.5346586991373551,0.3073498958451575,No,No,No,No
dell,189.0,black,intel,2.6,1366.0,786.0,windows,other,98.89,256.0,14.0,16.0,13.5,0.24045801526717558,0.1383601756954612,Yes,No,Yes,Yes
dell,358.0,black,intel,3.6,1920.0,1080.0,windows,ssd,2000.0,205.95,15.6,5.98,22.94871794871795,0.3314814814814815,0.18645833333333334,Yes,No,Yes,Yes
dell,290.0,black,intel,3.6,1920.0,1080.0,windows,ssd,2000.0,205.95,14.0,5.98,20.714285714285715,0.26851851851851855,0.15104166666666666,Yes,No,Yes,Yes
dell,326.0,black,intel,3.9,1920.0,1080.0,windows,ssd,2000.0,205.95,14.0,5.98,23.285714285714285,0.30185185185185187,0.16979166666666667,Yes,No,Yes,Yes
lenovo,200.0,other,intel,2.4,1920.0,1080.0,windows,ssd,512.0,512.0,14.0,20.0,14.285714285714286,0.18518518518518517,0.10416666666666667,Yes,No,Yes,Yes
lenovo,289.0,blue,intel,3.3,1920.0,1080.0,windows,ssd,1000.0,1000.0,15.6,36.0,18.525641025641026,0.2675925925925926,0.15052083333333333,Yes,No,Yes,Yes
lenovo,280.0,black,intel,1.7,1920.0,1080.0,windows,ssd,500.0,500.0,14.0,16.0,20.0,0.25925925925925924,0.14583333333333334,Yes,No,Yes,Yes
hp,180.0,silver,other,2.4,1366.0,768.0,unknown,ssd,98.89,120.0,13.3,8.0,13.533834586466165,0.234375,0.13177159590043924,Yes,No,No,Yes
dell,49.5,black,intel,2.16,1366.0,768.0,chrome,ssd,16.0,16.0,11.6,4.0,4.267241379310345,0.064453125,0.03623718887262079,No,No,Yes,Yes
dell,325.0,black,intel,3.4,1920.0,1080.0,windows,ssd,2000.0,205.95,14.0,5.98,23.214285714285715,0.30092592592592593,0.16927083333333334,Yes,No,Yes,Yes
microsoft,388.8,other,intel,1.9,779.2421706908917,447.9493186708104,windows,ssd,98.89,512.0,13.3,16.0,29.23308270676692,0.8679553328793472,0.4989463027331826,No,No,No,Yes
lenovo,594.5,blue,intel,5.0,1920.0,1200.0,windows,ssd,512.0,512.0,16.0,16.0,37.15625,0.49541666666666667,0.30963541666666666,Yes,Yes,Yes,Yes
dell,325.0,black,intel,3.1,1920.0,1080.0,windows,ssd,2000.0,205.95,9.07658618216591,5.98,35.80641371957387,0.30092592592592593,0.16927083333333334,Yes,No,Yes,Yes
dell,130.0,black,other,2.8,1920.0,1080.0,windows,ssd,98.89,128.0,11.6,4.0,11.206896551724139,0.12037037037037036,0.06770833333333333,No,No,Yes,No
dell,185.0,black,intel,2.4,1366.0,768.0,windows,ssd,512.0,512.0,14.0,8.0,13.214285714285714,0.24088541666666666,0.13543191800878476,No,No,No,No
lenovo,199.0,black,intel,1.6,1920.0,1080.0,windows,ssd,256.0,256.0,14.0,16.0,14.214285714285714,0.18425925925925926,0.10364583333333334,Yes,Yes,Yes,Yes
dell,729.0,silver,other,2.4,779.2421706908917,447.9493186708104,windows,ssd,98.89,1000.0,16.0,32.0,45.5625,1.627416249148776,0.9355243176247173,No,No,No,No
lenovo,160.0,black,intel,1.7,1920.0,1080.0,windows,ssd,256.0,256.0,12.5,8.0,12.8,0.14814814814814814,0.08333333333333333,Yes,No,Yes,Yes
microsoft,230.0,silver,intel,1.1,1920.0,1280.0,windows,ssd,64.0,64.0,10.5,4.0,21.904761904761905,0.1796875,0.11979166666666667,Yes,No,No,Yes
lenovo,62.5,other,intel,1.6,1366.0,768.0,chrome,emmc,98.89,205.95,14.0,4.0,4.464285714285714,0.08138020833333333,0.04575402635431918,Yes,No,Yes,Yes
dell,325.0,black,intel,3.4,1920.0,1080.0,windows,ssd,2000.0,205.95,9.07658618216591,5.98,35.80641371957387,0.30092592592592593,0.16927083333333334,Yes,No,Yes,Yes
lenovo,48.0,black,intel,2.6,1366.0,768.0,windows,ssd,500.0,500.0,14.0,8.0,3.4285714285714284,0.0625,0.03513909224011713,Yes,No,Yes,Yes
hp,550.0,silver,nvidia,3.3,1920.0,1080.0,windows,ssd,98.89,512.0,15.6,8.0,35.256410256410255,0.5092592592592593,0.2864583333333333,No,No,No,No
lenovo,151.1,other,other,2.6,779.2421706908917,447.9493186708104,windows,ssd,98.89,256.0,13.3,8.0,11.360902255639097,0.3373149454682854,0.1939063434747528,No,No,No,No
lenovo,230.0,black,other,1.6,1920.0,1080.0,unknown,ssd,98.89,205.95,13.3,4.0,17.293233082706767,0.21296296296296297,0.11979166666666667,No,No,No,No
hp,150.0,gray,intel,1.1,1366.0,768.0,windows,ssd,128.0,128.0,11.6,4.0,12.931034482758621,0.1953125,0.10980966325036604,Yes,Yes,Yes,Yes
dell,225.0,black,other,1.9,779.2421706908917,447.9493186708104,windows,ssd,512.0,512.0,14.0,16.0,16.071428571428573,0.5022889657866593,0.28874207334096214,No,No,No,No
hp,62.0,other,other,1.9,779.2421706908917,447.9493186708104,windows,hdd/ssd,500.0,205.95,9.07658618216591,4.0,6.830762001887937,0.13840851501676832,0.0795644824317318,No,No,No,No
dell,700.0,silver,intel,3.7,2560.0,1600.0,windows,ssd,1000.0,1000.0,16.0,32.0,43.75,0.4375,0.2734375,Yes,Yes,No,No
lenovo,900.0,gray,nvidia,4.7,2560.0,1600.0,windows,ssd,512.0,512.0,16.0,16.0,56.25,0.5625,0.3515625,Yes,No,Yes,Yes
acer,53.0,silver,other,2.1,1920.0,1080.0,chrome,emmc,32.0,32.0,13.3,4.0,3.9849624060150375,0.049074074074074076,0.027604166666666666,Yes,Yes,No,Yes
hp,200.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,11.6,5.98,17.24137931034483,0.4464790806992527,0.2566596207475219,No,No,No,No
dell,430.0,black,intel,4.2,1920.0,1080.0,windows,ssd,2000.0,205.95,14.0,5.98,30.714285714285715,0.39814814814814814,0.22395833333333334,Yes,No,Yes,Yes
hp,75.0,other,intel,2.16,1366.0,768.0,chrome,emmc,16.0,205.95,11.6,4.0,6.4655172413793105,0.09765625,0.05490483162518302,Yes,No,Yes,Yes
microsoft,90.0,other,other,1.9,2160.0,1440.0,windows,ssd,98.89,128.0,12.3,4.0,7.317073170731707,0.0625,0.041666666666666664,Yes,Yes,Yes,Yes
dell,599.0,other,other,1.9,779.2421706908917,447.9493186708104,windows,ssd,512.0,512.0,11.6,16.0,51.63793103448276,1.3372048466942617,0.7686955641388281,No,Yes,No,No
asus,495.0,blue,intel,4.7,1920.0,1080.0,windows,ssd,98.89,512.0,15.6,16.0,31.73076923076923,0.4583333333333333,0.2578125,Yes,Yes,Yes,Yes
lenovo,100.0,black,intel,1.6,1366.0,768.0,windows,ssd,128.0,128.0,11.6,4.0,8.620689655172415,0.13020833333333334,0.07320644216691069,Yes,Yes,Yes,Yes
acer,650.0,black,nvidia,4.0,1920.0,1080.0,windows,ssd,512.0,512.0,17.3,8.0,37.57225433526011,0.6018518518518519,0.3385416666666667,Yes,No,Yes,Yes
hp,365.0,silver,intel,1.8,779.2421706908917,447.9493186708104,windows,ssd,98.89,1000.0,15.6,32.0,23.397435897435898,0.8148243222761361,0.4684038078642275,Yes,No,Yes,Yes
dell,455.0,black,intel,4.9,1920.0,1080.0,windows,ssd,1000.0,1000.0,14.0,16.0,32.5,0.4212962962962963,0.23697916666666666,Yes,No,Yes,Yes
dell,210.5,other,other,1.6,779.2421706908917,447.9493186708104,windows,ssd,98.89,256.0,14.0,4.0,15.035714285714286,0.46991923243596345,0.2701342508367668,No,No,No,No
microsoft,400.0,other,intel,1.1,2736.0,1824.0,unknown,ssd,128.0,128.0,12.3,8.0,32.52032520325203,0.21929824561403508,0.14619883040935672,No,No,Yes,No
dell,36.88,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,hdd/ssd,98.89,205.95,14.0,5.98,2.6342857142857143,0.0823307424809422,0.047328034065843044,No,No,No,No
dell,749.0,silver,intel,4.8,3456.0,2160.0,windows,ssd,98.89,1000.0,13.4,32.0,55.8955223880597,0.34675925925925927,0.21672453703703703,Yes,Yes,Yes,Yes
dell,200.0,black,intel,1.7,1920.0,1080.0,unknown,ssd,98.89,205.95,14.0,8.0,14.285714285714286,0.18518518518518517,0.10416666666666667,Yes,No,Yes,Yes
asus,254.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,27.98408949160542,0.5670284324880509,0.32595771834935283,No,No,No,No
samsung,90.0,multicolor,other,2.0,779.2421706908917,447.9493186708104,chrome,unknown,32.0,205.95,12.3,4.0,7.317073170731707,0.2009155863146637,0.11549682933638486,No,No,No,No
dell,40.0,gray,other,2.6,779.2421706908917,447.9493186708104,windows,hdd/ssd,250.0,205.95,14.0,4.0,2.857142857142857,0.08929581613985053,0.05133192414950438,No,No,No,No
lenovo,209.0,black,intel,1.6,1366.0,768.0,chrome,ssd,16.0,16.0,11.6,4.0,18.017241379310345,0.2721354166666667,0.15300146412884333,Yes,No,Yes,Yes
dell,124.9,silver,amd,1.73,1680.0,1050.0,windows,hdd/ssd,120.0,120.0,15.4,2.0,8.11038961038961,0.11895238095238096,0.0743452380952381,No,No,Yes,No
dell,89.9,other,intel,2.48,1366.0,768.0,chrome,ssd,98.89,32.0,11.6,4.0,7.750000000000001,0.11705729166666667,0.06581259150805271,Yes,Yes,Yes,Yes
lenovo,219.0,other,intel,1.7,1920.0,1080.0,windows,ssd,98.89,256.0,14.0,8.0,15.642857142857142,0.20277777777777778,0.1140625,Yes,No,Yes,Yes
lenovo,700.0,gray,intel,1.3,1920.0,1200.0,windows,ssd,512.0,512.0,16.0,16.0,43.75,0.5833333333333334,0.3645833333333333,Yes,Yes,Yes,Yes
samsung,28.16,silver,other,1.7,779.2421706908917,447.9493186708104,chrome,emmc,98.89,16.0,11.6,2.0,2.4275862068965517,0.06286425456245477,0.036137674601251085,Yes,No,No,Yes
hp,699.0,silver,nvidia,4.4,1920.0,1080.0,windows,ssd,2000.0,2000.0,15.6,64.0,44.80769230769231,0.6472222222222223,0.3640625,Yes,No,No,Yes
samsung,264.0,silver,other,1.1,1366.0,768.0,chrome,emmc,98.89,32.0,14.0,4.0,18.857142857142858,0.34375,0.19326500732064422,No,No,No,No
lenovo,335.0,gray,intel,1.9,1920.0,1080.0,windows,ssd,512.0,512.0,14.0,16.0,23.928571428571427,0.3101851851851852,0.17447916666666666,Yes,Yes,Yes,Yes
lenovo,379.0,black,amd,2.3,1920.0,1080.0,windows,ssd,512.0,512.0,13.3,8.0,28.496240601503757,0.3509259259259259,0.19739583333333333,Yes,No,Yes,Yes
hp,135.0,silver,nvidia,2.2,1920.0,1080.0,windows,ssd,256.0,256.0,15.6,8.0,8.653846153846153,0.125,0.0703125,Yes,No,Yes,Yes
lenovo,65.0,gray,mali,2.0,1920.0,1200.0,chrome,emmc,98.89,32.0,10.1,5.98,6.435643564356436,0.05416666666666667,0.033854166666666664,Yes,Yes,Yes,Yes
hp,736.0,silver,other,1.7,1920.0,1080.0,windows,ssd,98.89,512.0,14.0,16.0,52.57142857142857,0.6814814814814815,0.38333333333333336,No,No,No,No
dell,689.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,15.0,5.98,45.93333333333333,1.5381204330089255,0.884192393475213,No,No,No,No
hp,350.0,silver,intel,2.6,1920.0,1080.0,windows,ssd,256.0,256.0,14.0,16.0,25.0,0.32407407407407407,0.18229166666666666,Yes,No,Yes,Yes
dell,120.9,other,other,2.0,779.2421706908917,447.9493186708104,windows,ssd,98.89,256.0,12.5,8.0,9.672,0.26989660428269824,0.15515074074187699,Yes,No,No,Yes
lenovo,149.0,black,intel,2.4,1920.0,1080.0,windows,ssd,256.0,256.0,15.0,16.0,9.933333333333334,0.13796296296296295,0.07760416666666667,Yes,No,Yes,No
hp,39.0,gray,intel,1.1,1366.0,768.0,chrome,ssd,16.0,16.0,11.6,4.0,3.3620689655172415,0.05078125,0.02855051244509517,Yes,No,Yes,Yes
lenovo,98.0,black,intel,1.1,1366.0,768.0,windows,ssd,128.0,128.0,11.6,4.0,8.448275862068966,0.12760416666666666,0.07174231332357248,No,Yes,No,No
hp,645.0,silver,nvidia,2.6,1920.0,1080.0,windows,ssd,64.0,1000.0,17.3,64.0,37.28323699421965,0.5972222222222222,0.3359375,Yes,No,Yes,Yes
